Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading,Ship type,Name
25/12/2024 00:41:00,200000005,59.901072,26.691093,Under way using engine,15.2,277.7,277.7,Cargo,TRANSIT_05
25/12/2024 00:41:30,200000005,59.901353,26.686945,Under way using engine,15.2,279.5,279.5,Cargo,TRANSIT_05
25/12/2024 00:42:00,200000005,59.901699,26.682808,Under way using engine,15.0,280.1,280.1,Cargo,TRANSIT_05
25/12/2024 00:42:30,200000005,59.902064,26.678724,Under way using engine,16.2,277.7,277.7,Cargo,TRANSIT_05
25/12/2024 00:43:00,200000005,59.902364,26.674308,Under way using engine,14.8,278.8,278.8,Cargo,TRANSIT_05
25/12/2024 00:43:30,200000005,59.902677,26.670277,Under way using engine,14.7,277.1,277.1,Cargo,TRANSIT_05
25/12/2024 00:44:00,200000005,59.902931,26.666254,Under way using engine,14.9,279.6,279.6,Cargo,TRANSIT_05
25/12/2024 00:44:30,200000005,59.903276,26.662193,Under way using engine,15.1,278.4,278.4,Cargo,TRANSIT_05
25/12/2024 00:45:00,200000005,59.90358,26.658086,Under way using engine,14.7,279.3,279.3,Cargo,TRANSIT_05
25/12/2024 00:45:30,200000005,59.90391,26.654074,Under way using engine,15.2,276.6,276.6,Cargo,TRANSIT_05
25/12/2024 00:46:00,200000005,59.904151,26.649919,Under way using engine,15.2,279.1,279.1,Cargo,TRANSIT_05
25/12/2024 00:46:30,200000005,59.904484,26.645777,Under way using engine,15.4,277.0,277.0,Cargo,TRANSIT_05
25/12/2024 00:47:00,200000005,59.904743,26.641575,Under way using engine,14.9,277.1,277.1,Cargo,TRANSIT_05
25/12/2024 00:47:30,200000005,59.904996,26.637505,Under way using engine,15.6,276.8,276.8,Cargo,TRANSIT_05
25/12/2024 00:48:00,200000005,59.905252,26.633233,Under way using engine,15.3,279.1,279.1,Cargo,TRANSIT_05
25/12/2024 00:48:30,200000005,59.905589,26.629062,Under way using engine,16.2,280.1,280.1,Cargo,TRANSIT_05
25/12/2024 00:49:00,200000005,59.905982,26.624662,Under way using engine,14.8,275.6,275.6,Cargo,TRANSIT_05
25/12/2024 00:49:30,200000005,59.906182,26.620605,Under way using engine,14.7,277.3,277.3,Cargo,TRANSIT_05
25/12/2024 00:50:00,200000005,59.906441,26.616573,Under way using engine,15.0,276.6,276.6,Cargo,TRANSIT_05
25/12/2024 00:50:30,200000005,59.906678,26.612475,Under way using engine,15.2,276.4,276.4,Cargo,TRANSIT_05
25/12/2024 00:51:00,200000005,59.906912,26.608305,Under way using engine,15.3,278.3,278.3,Cargo,TRANSIT_05
25/12/2024 00:51:30,200000005,59.907217,26.604138,Under way using engine,15.3,278.9,278.9,Cargo,TRANSIT_05
25/12/2024 00:52:00,200000005,59.907547,26.599964,Under way using engine,15.9,277.6,277.6,Cargo,TRANSIT_05
25/12/2024 00:52:30,200000005,59.90784,26.595611,Under way using engine,14.3,278.5,278.5,Cargo,TRANSIT_05
25/12/2024 00:53:00,200000005,59.908136,26.591702,Under way using engine,14.4,276.7,276.7,Cargo,TRANSIT_05
25/12/2024 00:53:30,200000005,59.908368,26.587762,Under way using engine,15.0,278.2,278.2,Cargo,TRANSIT_05
25/12/2024 00:54:00,200000005,59.908666,26.58366,Under way using engine,15.9,277.5,277.5,Cargo,TRANSIT_05
25/12/2024 00:54:30,200000005,59.908952,26.579317,Under way using engine,15.4,279.0,279.0,Cargo,TRANSIT_05
25/12/2024 00:55:00,200000005,59.909286,26.575131,Under way using engine,14.7,276.8,276.8,Cargo,TRANSIT_05
25/12/2024 00:55:30,200000005,59.909527,26.571111,Under way using engine,15.2,278.2,278.2,Cargo,TRANSIT_05
25/12/2024 00:56:00,200000005,59.909828,26.566977,Under way using engine,15.0,275.4,275.4,Cargo,TRANSIT_05
25/12/2024 00:56:30,200000005,59.910024,26.562857,Under way using engine,15.0,278.2,278.2,Cargo,TRANSIT_05
25/12/2024 00:57:00,200000005,59.910321,26.558765,Under way using engine,14.9,277.0,277.0,Cargo,TRANSIT_05
25/12/2024 00:57:30,200000005,59.910571,26.554696,Under way using engine,15.1,277.9,277.9,Cargo,TRANSIT_05
25/12/2024 00:58:00,200000005,59.91086,26.550568,Under way using engine,15.5,279.1,279.1,Cargo,TRANSIT_05
25/12/2024 00:58:30,200000005,59.9112,26.546344,Under way using engine,14.9,277.7,277.7,Cargo,TRANSIT_05
25/12/2024 00:59:00,200000005,59.911479,26.542273,Under way using engine,15.3,278.8,278.8,Cargo,TRANSIT_05
25/12/2024 00:59:30,200000005,59.911805,26.538098,Under way using engine,15.4,277.5,277.5,Cargo,TRANSIT_05
25/12/2024 01:00:00,200000005,59.912085,26.533889,Under way using engine,15.6,279.7,279.7,Cargo,TRANSIT_05
25/12/2024 01:00:30,200000005,59.912448,26.529649,Under way using engine,14.7,280.9,280.9,Cargo,TRANSIT_05
25/12/2024 01:01:00,200000005,59.912833,26.525659,Under way using engine,15.1,278.2,278.2,Cargo,TRANSIT_05
25/12/2024 01:01:30,200000005,59.913132,26.521542,Under way using engine,14.8,278.0,278.0,Cargo,TRANSIT_05
25/12/2024 01:02:00,200000005,59.913419,26.517496,Under way using engine,15.1,276.0,276.0,Cargo,TRANSIT_05
25/12/2024 01:02:30,200000005,59.913637,26.51335,Under way using engine,15.1,277.0,277.0,Cargo,TRANSIT_05
25/12/2024 01:03:00,200000005,59.913894,26.509213,Under way using engine,14.6,277.0,277.0,Cargo,TRANSIT_05
25/12/2024 01:03:30,200000005,59.914141,26.505206,Under way using engine,15.1,278.5,278.5,Cargo,TRANSIT_05
25/12/2024 01:04:00,200000005,59.914453,26.501077,Under way using engine,16.0,279.1,279.1,Cargo,TRANSIT_05
25/12/2024 01:04:30,200000005,59.914801,26.496733,Under way using engine,15.3,278.6,278.6,Cargo,TRANSIT_05
25/12/2024 01:05:00,200000005,59.915118,26.492568,Under way using engine,14.6,276.6,276.6,Cargo,TRANSIT_05
25/12/2024 01:05:30,200000005,59.915349,26.488578,Under way using engine,14.7,280.6,280.6,Cargo,TRANSIT_05
25/12/2024 01:06:00,200000005,59.915723,26.484591,Under way using engine,15.1,276.6,276.6,Cargo,TRANSIT_05
25/12/2024 01:06:30,200000005,59.915964,26.480464,Under way using engine,14.7,278.1,278.1,Cargo,TRANSIT_05
25/12/2024 01:07:00,200000005,59.91625,26.476445,Under way using engine,15.6,277.7,277.7,Cargo,TRANSIT_05
25/12/2024 01:07:30,200000005,59.91654,26.472191,Under way using engine,14.5,277.0,277.0,Cargo,TRANSIT_05
25/12/2024 01:08:00,200000005,59.916785,26.468216,Under way using engine,15.3,279.6,279.6,Cargo,TRANSIT_05
25/12/2024 01:08:30,200000005,59.917138,26.464062,Under way using engine,14.5,277.3,277.3,Cargo,TRANSIT_05
25/12/2024 01:09:00,200000005,59.917392,26.46011,Under way using engine,15.1,277.1,277.1,Cargo,TRANSIT_05
25/12/2024 01:09:30,200000005,59.917649,26.455989,Under way using engine,14.7,279.9,279.9,Cargo,TRANSIT_05
25/12/2024 01:10:00,200000005,59.918,26.452006,Under way using engine,15.4,278.1,278.1,Cargo,TRANSIT_05
25/12/2024 01:10:30,200000005,59.918298,26.447815,Under way using engine,15.5,274.6,274.6,Cargo,TRANSIT_05
25/12/2024 01:11:00,200000005,59.918471,26.443556,Under way using engine,15.2,276.4,276.4,Cargo,TRANSIT_05
25/12/2024 01:11:30,200000005,59.918707,26.439388,Under way using engine,15.5,278.6,278.6,Cargo,TRANSIT_05
25/12/2024 01:12:00,200000005,59.919027,26.435157,Under way using engine,14.1,279.0,279.0,Cargo,TRANSIT_05
25/12/2024 01:12:30,200000005,59.919334,26.431309,Under way using engine,15.1,277.0,277.0,Cargo,TRANSIT_05
25/12/2024 01:13:00,200000005,59.91959,26.427167,Under way using engine,15.3,277.9,277.9,Cargo,TRANSIT_05
25/12/2024 01:13:30,200000005,59.919881,26.422996,Under way using engine,15.3,279.4,279.4,Cargo,TRANSIT_05
25/12/2024 01:14:00,200000005,59.920227,26.418827,Under way using engine,14.3,277.9,277.9,Cargo,TRANSIT_05
25/12/2024 01:14:30,200000005,59.920499,26.414909,Under way using engine,15.3,277.5,277.5,Cargo,TRANSIT_05
25/12/2024 01:15:00,200000005,59.920775,26.410741,Under way using engine,15.3,276.6,276.6,Cargo,TRANSIT_05
25/12/2024 01:15:30,200000005,59.921018,26.406541,Under way using engine,15.1,279.5,279.5,Cargo,TRANSIT_05
25/12/2024 01:16:00,200000005,59.921366,26.402426,Under way using engine,14.6,273.6,273.6,Cargo,TRANSIT_05
25/12/2024 01:16:30,200000005,59.921493,26.398417,Under way using engine,14.9,281.0,281.0,Cargo,TRANSIT_05
25/12/2024 01:17:00,200000005,59.921887,26.394394,Under way using engine,15.6,275.2,275.2,Cargo,TRANSIT_05
25/12/2024 01:17:30,200000005,59.922083,26.390117,Under way using engine,15.5,278.2,278.2,Cargo,TRANSIT_05
25/12/2024 01:18:00,200000005,59.92239,26.385881,Under way using engine,15.3,278.6,278.6,Cargo,TRANSIT_05
25/12/2024 01:18:30,200000005,59.922707,26.38172,Under way using engine,15.4,278.7,278.7,Cargo,TRANSIT_05
25/12/2024 01:19:00,200000005,59.92303,26.377533,Under way using engine,15.5,281.6,281.6,Cargo,TRANSIT_05
25/12/2024 01:19:30,200000005,59.923462,26.373355,Under way using engine,15.3,275.8,275.8,Cargo,TRANSIT_05
25/12/2024 01:20:00,200000005,59.923676,26.369169,Under way using engine,15.6,279.9,279.9,Cargo,TRANSIT_05
25/12/2024 01:20:30,200000005,59.924047,26.364942,Under way using engine,15.6,277.5,277.5,Cargo,TRANSIT_05
25/12/2024 01:21:00,200000005,59.92433,26.360693,Under way using engine,16.1,279.6,279.6,Cargo,TRANSIT_05
25/12/2024 01:21:30,200000005,59.924702,26.356313,Under way using engine,14.9,277.1,277.1,Cargo,TRANSIT_05
25/12/2024 01:22:00,200000005,59.924956,26.352241,Under way using engine,14.9,277.7,277.7,Cargo,TRANSIT_05
25/12/2024 01:22:30,200000005,59.925233,26.348174,Under way using engine,14.0,276.9,276.9,Cargo,TRANSIT_05
25/12/2024 01:23:00,200000005,59.925464,26.344348,Under way using engine,15.2,277.5,277.5,Cargo,TRANSIT_05
25/12/2024 01:23:30,200000005,59.925741,26.340185,Under way using engine,15.9,277.4,277.4,Cargo,TRANSIT_05
25/12/2024 01:24:00,200000005,59.926026,26.33585,Under way using engine,15.6,278.2,278.2,Cargo,TRANSIT_05
25/12/2024 01:24:30,200000005,59.926335,26.331594,Under way using engine,15.4,278.6,278.6,Cargo,TRANSIT_05
25/12/2024 01:25:00,200000005,59.926654,26.327392,Under way using engine,15.6,278.6,278.6,Cargo,TRANSIT_05
25/12/2024 01:25:30,200000005,59.926978,26.323131,Under way using engine,15.3,278.3,278.3,Cargo,TRANSIT_05
25/12/2024 01:26:00,200000005,59.927283,26.318962,Under way using engine,15.0,278.7,278.7,Cargo,TRANSIT_05
25/12/2024 01:26:30,200000005,59.927598,26.314883,Under way using engine,16.0,278.8,278.8,Cargo,TRANSIT_05
25/12/2024 01:27:00,200000005,59.927937,26.31053,Under way using engine,15.3,277.8,277.8,Cargo,TRANSIT_05
25/12/2024 01:27:30,200000005,59.928223,26.306365,Under way using engine,15.5,280.1,280.1,Cargo,TRANSIT_05
25/12/2024 01:28:00,200000005,59.9286,26.302147,Under way using engine,14.1,278.2,278.2,Cargo,TRANSIT_05
25/12/2024 01:28:30,200000005,59.92888,26.298291,Under way using engine,14.2,279.0,279.0,Cargo,TRANSIT_05
25/12/2024 01:29:00,200000005,59.929187,26.294425,Under way using engine,15.2,280.4,280.4,Cargo,TRANSIT_05
25/12/2024 01:29:30,200000005,59.929566,26.290317,Under way using engine,14.7,279.7,279.7,Cargo,TRANSIT_05
25/12/2024 01:30:00,200000005,59.929909,26.286315,Under way using engine,15.2,275.9,275.9,Cargo,TRANSIT_05
25/12/2024 01:30:30,200000005,59.930124,26.28215,Under way using engine,14.9,278.1,278.1,Cargo,TRANSIT_05
25/12/2024 01:31:00,200000005,59.930416,26.278087,Under way using engine,16.2,278.3,278.3,Cargo,TRANSIT_05
25/12/2024 01:31:30,200000005,59.930741,26.273671,Under way using engine,15.5,279.4,279.4,Cargo,TRANSIT_05
25/12/2024 01:32:00,200000005,59.931093,26.269455,Under way using engine,15.7,279.5,279.5,Cargo,TRANSIT_05
25/12/2024 01:32:30,200000005,59.93145,26.265192,Under way using engine,14.3,277.9,277.9,Cargo,TRANSIT_05
25/12/2024 01:33:00,200000005,59.931722,26.261298,Under way using engine,15.4,277.9,277.9,Cargo,TRANSIT_05
25/12/2024 01:33:30,200000005,59.932016,26.25709,Under way using engine,15.0,276.7,276.7,Cargo,TRANSIT_05
25/12/2024 01:34:00,200000005,59.93226,26.25298,Under way using engine,15.7,277.1,277.1,Cargo,TRANSIT_05
25/12/2024 01:34:30,200000005,59.932531,26.248689,Under way using engine,15.3,279.3,279.3,Cargo,TRANSIT_05
25/12/2024 01:35:00,200000005,59.932875,26.244515,Under way using engine,15.1,279.1,279.1,Cargo,TRANSIT_05
25/12/2024 01:35:30,200000005,59.933206,26.240413,Under way using engine,14.6,278.5,278.5,Cargo,TRANSIT_05
25/12/2024 01:36:00,200000005,59.933505,26.23643,Under way using engine,15.1,274.9,274.9,Cargo,TRANSIT_05
25/12/2024 01:36:30,200000005,59.933685,26.23227,Under way using engine,15.6,278.7,278.7,Cargo,TRANSIT_05
25/12/2024 00:00:00,200000006,59.942853,24.6285,Under way using engine,15.3,94.8,94.8,Tanker,TRANSIT_06
25/12/2024 00:00:30,200000006,59.942676,24.632691,Under way using engine,14.5,92.7,92.7,Tanker,TRANSIT_06
25/12/2024 00:01:00,200000006,59.942582,24.636686,Under way using engine,15.0,89.7,89.7,Tanker,TRANSIT_06
25/12/2024 00:01:30,200000006,59.942593,24.640816,Under way using engine,14.6,89.4,89.4,Tanker,TRANSIT_06
25/12/2024 00:02:00,200000006,59.942616,24.644832,Under way using engine,15.3,90.8,90.8,Tanker,TRANSIT_06
25/12/2024 00:02:30,200000006,59.942585,24.64905,Under way using engine,13.7,90.5,90.5,Tanker,TRANSIT_06
25/12/2024 00:03:00,200000006,59.942569,24.652823,Under way using engine,14.4,91.8,91.8,Tanker,TRANSIT_06
25/12/2024 00:03:30,200000006,59.942508,24.656787,Under way using engine,14.6,91.1,91.1,Tanker,TRANSIT_06
25/12/2024 00:04:00,200000006,59.94247,24.660819,Under way using engine,15.0,90.6,90.6,Tanker,TRANSIT_06
25/12/2024 00:04:30,200000006,59.942448,24.664949,Under way using engine,14.5,88.7,88.7,Tanker,TRANSIT_06
25/12/2024 00:05:00,200000006,59.942493,24.668933,Under way using engine,14.4,92.0,92.0,Tanker,TRANSIT_06
25/12/2024 00:05:30,200000006,59.942423,24.672906,Under way using engine,14.9,88.6,88.6,Tanker,TRANSIT_06
25/12/2024 00:06:00,200000006,59.942473,24.677021,Under way using engine,14.6,92.7,92.7,Tanker,TRANSIT_06
25/12/2024 00:06:30,200000006,59.942378,24.681054,Under way using engine,15.0,88.1,88.1,Tanker,TRANSIT_06
25/12/2024 00:07:00,200000006,59.942448,24.685172,Under way using engine,14.8,88.5,88.5,Tanker,TRANSIT_06
25/12/2024 00:07:30,200000006,59.942501,24.689247,Under way using engine,14.2,89.7,89.7,Tanker,TRANSIT_06
25/12/2024 00:08:00,200000006,59.942512,24.693162,Under way using engine,14.6,90.3,90.3,Tanker,TRANSIT_06
25/12/2024 00:08:30,200000006,59.9425,24.697184,Under way using engine,14.9,90.0,90.0,Tanker,TRANSIT_06
25/12/2024 00:09:00,200000006,59.942498,24.701292,Under way using engine,15.1,90.3,90.3,Tanker,TRANSIT_06
25/12/2024 00:09:30,200000006,59.942486,24.705443,Under way using engine,14.4,91.4,91.4,Tanker,TRANSIT_06
25/12/2024 00:10:00,200000006,59.942436,24.709407,Under way using engine,14.0,89.7,89.7,Tanker,TRANSIT_06
25/12/2024 00:10:30,200000006,59.942446,24.713268,Under way using engine,14.5,91.4,91.4,Tanker,TRANSIT_06
25/12/2024 00:11:00,200000006,59.942395,24.71727,Under way using engine,14.5,87.4,87.4,Tanker,TRANSIT_06
25/12/2024 00:11:30,200000006,59.942484,24.72125,Under way using engine,15.3,89.7,89.7,Tanker,TRANSIT_06
25/12/2024 00:12:00,200000006,59.942497,24.725466,Under way using engine,14.1,88.5,88.5,Tanker,TRANSIT_06
25/12/2024 00:12:30,200000006,59.94255,24.729348,Under way using engine,15.2,92.7,92.7,Tanker,TRANSIT_06
25/12/2024 00:13:00,200000006,59.942452,24.733536,Under way using engine,14.4,89.9,89.9,Tanker,TRANSIT_06
25/12/2024 00:13:30,200000006,59.942455,24.737509,Under way using engine,13.7,91.9,91.9,Tanker,TRANSIT_06
25/12/2024 00:14:00,200000006,59.942391,24.741293,Under way using engine,14.6,88.2,88.2,Tanker,TRANSIT_06
25/12/2024 00:14:30,200000006,59.942454,24.745302,Under way using engine,14.5,93.3,93.3,Tanker,TRANSIT_06
25/12/2024 00:15:00,200000006,59.942337,24.74929,Under way using engine,15.1,91.2,91.2,Tanker,TRANSIT_06
25/12/2024 00:15:30,200000006,59.942295,24.753457,Under way using engine,14.4,94.2,94.2,Tanker,TRANSIT_06
25/12/2024 00:16:00,200000006,59.942149,24.757426,Under way using engine,15.4,91.0,91.0,Tanker,TRANSIT_06
25/12/2024 00:16:30,200000006,59.942113,24.761668,Under way using engine,15.1,88.7,88.7,Tanker,TRANSIT_06
25/12/2024 00:17:00,200000006,59.942159,24.765823,Under way using engine,14.7,89.5,89.5,Tanker,TRANSIT_06
25/12/2024 00:17:30,200000006,59.942178,24.769877,Under way using engine,14.3,90.6,90.6,Tanker,TRANSIT_06
25/12/2024 00:18:00,200000006,59.942155,24.773814,Under way using engine,14.8,89.5,89.5,Tanker,TRANSIT_06
25/12/2024 00:18:30,200000006,59.942172,24.777887,Under way using engine,14.6,92.5,92.5,Tanker,TRANSIT_06
25/12/2024 00:19:00,200000006,59.942084,24.781911,Under way using engine,14.9,91.1,91.1,Tanker,TRANSIT_06
25/12/2024 00:19:30,200000006,59.942044,24.786016,Under way using engine,15.0,89.6,89.6,Tanker,TRANSIT_06
25/12/2024 00:20:00,200000006,59.94206,24.79014,Under way using engine,15.7,92.2,92.2,Tanker,TRANSIT_06
25/12/2024 00:20:30,200000006,59.941975,24.794466,Under way using engine,14.5,90.4,90.4,Tanker,TRANSIT_06
25/12/2024 00:21:00,200000006,59.941959,24.798458,Under way using engine,15.0,92.2,92.2,Tanker,TRANSIT_06
25/12/2024 00:21:30,200000006,59.941881,24.802588,Under way using engine,14.5,90.2,90.2,Tanker,TRANSIT_06
25/12/2024 00:22:00,200000006,59.941874,24.806586,Under way using engine,14.3,91.8,91.8,Tanker,TRANSIT_06
25/12/2024 00:22:30,200000006,59.941811,24.810536,Under way using engine,14.7,90.4,90.4,Tanker,TRANSIT_06
25/12/2024 00:23:00,200000006,59.941797,24.814588,Under way using engine,14.4,92.5,92.5,Tanker,TRANSIT_06
25/12/2024 00:23:30,200000006,59.941709,24.81856,Under way using engine,13.9,88.2,88.2,Tanker,TRANSIT_06
25/12/2024 00:24:00,200000006,59.941768,24.82239,Under way using engine,14.1,89.1,89.1,Tanker,TRANSIT_06
25/12/2024 00:24:30,200000006,59.941798,24.826287,Under way using engine,14.2,90.8,90.8,Tanker,TRANSIT_06
25/12/2024 00:25:00,200000006,59.941772,24.830198,Under way using engine,14.4,90.0,90.0,Tanker,TRANSIT_06
25/12/2024 00:25:30,200000006,59.941773,24.834156,Under way using engine,15.2,90.3,90.3,Tanker,TRANSIT_06
25/12/2024 00:26:00,200000006,59.941761,24.838344,Under way using engine,14.7,92.0,92.0,Tanker,TRANSIT_06
25/12/2024 00:26:30,200000006,59.94169,24.842386,Under way using engine,14.5,90.3,90.3,Tanker,TRANSIT_06
25/12/2024 00:27:00,200000006,59.941679,24.846381,Under way using engine,14.9,91.5,91.5,Tanker,TRANSIT_06
25/12/2024 00:27:30,200000006,59.941624,24.850486,Under way using engine,14.7,89.6,89.6,Tanker,TRANSIT_06
25/12/2024 00:28:00,200000006,59.941637,24.854533,Under way using engine,14.8,88.0,88.0,Tanker,TRANSIT_06
25/12/2024 00:28:30,200000006,59.94171,24.858596,Under way using engine,14.6,92.2,92.2,Tanker,TRANSIT_06
25/12/2024 00:29:00,200000006,59.941634,24.862605,Under way using engine,14.3,93.7,93.7,Tanker,TRANSIT_06
25/12/2024 00:29:30,200000006,59.941505,24.866542,Under way using engine,14.7,91.3,91.3,Tanker,TRANSIT_06
25/12/2024 00:30:00,200000006,59.941458,24.87058,Under way using engine,14.6,90.9,90.9,Tanker,TRANSIT_06
25/12/2024 00:30:30,200000006,59.941427,24.874609,Under way using engine,15.0,91.2,91.2,Tanker,TRANSIT_06
25/12/2024 00:31:00,200000006,59.941385,24.878745,Under way using engine,14.7,93.1,93.1,Tanker,TRANSIT_06
25/12/2024 00:31:30,200000006,59.941276,24.882781,Under way using engine,14.4,92.2,92.2,Tanker,TRANSIT_06
25/12/2024 00:32:00,200000006,59.941198,24.886743,Under way using engine,14.4,92.2,92.2,Tanker,TRANSIT_06
25/12/2024 00:32:30,200000006,59.941123,24.890699,Under way using engine,15.6,92.6,92.6,Tanker,TRANSIT_06
25/12/2024 00:33:00,200000006,59.941024,24.894981,Under way using engine,13.8,90.8,90.8,Tanker,TRANSIT_06
25/12/2024 00:33:30,200000006,59.940996,24.898781,Under way using engine,15.2,90.2,90.2,Tanker,TRANSIT_06
25/12/2024 00:34:00,200000006,59.940989,24.90296,Under way using engine,14.8,91.8,91.8,Tanker,TRANSIT_06
25/12/2024 00:34:30,200000006,59.940924,24.907028,Under way using engine,14.9,92.5,92.5,Tanker,TRANSIT_06
25/12/2024 00:35:00,200000006,59.940833,24.91112,Under way using engine,15.0,92.8,92.8,Tanker,TRANSIT_06
25/12/2024 00:35:30,200000006,59.94073,24.915259,Under way using engine,14.8,93.3,93.3,Tanker,TRANSIT_06
25/12/2024 00:36:00,200000006,59.940612,24.919334,Under way using engine,14.5,92.4,92.4,Tanker,TRANSIT_06
25/12/2024 00:36:30,200000006,59.940529,24.923339,Under way using engine,15.4,90.1,90.1,Tanker,TRANSIT_06
25/12/2024 00:37:00,200000006,59.940525,24.92757,Under way using engine,15.0,91.3,91.3,Tanker,TRANSIT_06
25/12/2024 00:37:30,200000006,59.940477,24.9317,Under way using engine,14.4,91.2,91.2,Tanker,TRANSIT_06
25/12/2024 00:38:00,200000006,59.940435,24.935678,Under way using engine,15.2,91.0,91.0,Tanker,TRANSIT_06
25/12/2024 00:38:30,200000006,59.940397,24.939878,Under way using engine,14.0,91.8,91.8,Tanker,TRANSIT_06
25/12/2024 00:39:00,200000006,59.940335,24.94373,Under way using engine,15.4,90.7,90.7,Tanker,TRANSIT_06
25/12/2024 00:39:30,200000006,59.940309,24.947968,Under way using engine,13.9,90.7,90.7,Tanker,TRANSIT_06
25/12/2024 00:40:00,200000006,59.940286,24.951812,Under way using engine,14.9,93.8,93.8,Tanker,TRANSIT_06
25/12/2024 00:40:30,200000006,59.940147,24.955921,Under way using engine,14.5,90.9,90.9,Tanker,TRANSIT_06
25/12/2024 00:41:00,200000006,59.940116,24.959922,Under way using engine,14.5,92.6,92.6,Tanker,TRANSIT_06
25/12/2024 00:41:30,200000006,59.940024,24.963901,Under way using engine,14.9,92.7,92.7,Tanker,TRANSIT_06
25/12/2024 00:42:00,200000006,59.939925,24.967998,Under way using engine,14.7,91.4,91.4,Tanker,TRANSIT_06
25/12/2024 00:42:30,200000006,59.939876,24.972056,Under way using engine,15.1,90.7,90.7,Tanker,TRANSIT_06
25/12/2024 00:43:00,200000006,59.939849,24.976213,Under way using engine,14.0,89.7,89.7,Tanker,TRANSIT_06
25/12/2024 00:43:30,200000006,59.939859,24.980077,Under way using engine,14.9,91.9,91.9,Tanker,TRANSIT_06
25/12/2024 00:44:00,200000006,59.939789,24.984187,Under way using engine,14.8,91.7,91.7,Tanker,TRANSIT_06
25/12/2024 00:44:30,200000006,59.939727,24.988273,Under way using engine,15.0,90.5,90.5,Tanker,TRANSIT_06
25/12/2024 00:45:00,200000006,59.939708,24.992402,Under way using engine,14.5,90.9,90.9,Tanker,TRANSIT_06
25/12/2024 00:45:30,200000006,59.939675,24.99639,Under way using engine,15.5,90.5,90.5,Tanker,TRANSIT_06
25/12/2024 00:46:00,200000006,59.939655,25.000656,Under way using engine,14.9,88.4,88.4,Tanker,TRANSIT_06
25/12/2024 00:46:30,200000006,59.939712,25.004752,Under way using engine,14.6,88.5,88.5,Tanker,TRANSIT_06
25/12/2024 00:47:00,200000006,59.939766,25.008781,Under way using engine,13.8,90.4,90.4,Tanker,TRANSIT_06
25/12/2024 00:47:30,200000006,59.939754,25.012594,Under way using engine,14.5,91.6,91.6,Tanker,TRANSIT_06
25/12/2024 00:48:00,200000006,59.939698,25.016593,Under way using engine,15.0,87.9,87.9,Tanker,TRANSIT_06
25/12/2024 00:48:30,200000006,59.939776,25.020725,Under way using engine,15.3,93.2,93.2,Tanker,TRANSIT_06
25/12/2024 00:49:00,200000006,59.939659,25.024926,Under way using engine,14.7,91.5,91.5,Tanker,TRANSIT_06
25/12/2024 00:49:30,200000006,59.939604,25.028972,Under way using engine,15.3,93.0,93.0,Tanker,TRANSIT_06
25/12/2024 00:50:00,200000006,59.939493,25.033194,Under way using engine,14.3,92.7,92.7,Tanker,TRANSIT_06
25/12/2024 00:50:30,200000006,59.939399,25.037128,Under way using engine,14.8,91.3,91.3,Tanker,TRANSIT_06
25/12/2024 00:51:00,200000006,59.939352,25.041218,Under way using engine,14.9,88.3,88.3,Tanker,TRANSIT_06
25/12/2024 00:51:30,200000006,59.939413,25.045311,Under way using engine,14.9,94.4,94.4,Tanker,TRANSIT_06
25/12/2024 00:52:00,200000006,59.939254,25.049412,Under way using engine,14.7,93.2,93.2,Tanker,TRANSIT_06
25/12/2024 00:52:30,200000006,59.939139,25.053468,Under way using engine,14.8,90.9,90.9,Tanker,TRANSIT_06
25/12/2024 00:53:00,200000006,59.939107,25.057552,Under way using engine,14.3,89.8,89.8,Tanker,TRANSIT_06
25/12/2024 00:53:30,200000006,59.939115,25.061489,Under way using engine,15.2,92.9,92.9,Tanker,TRANSIT_06
25/12/2024 00:54:00,200000006,59.939008,25.065677,Under way using engine,15.1,89.5,89.5,Tanker,TRANSIT_06
25/12/2024 00:54:30,200000006,59.939025,25.069826,Under way using engine,14.8,90.9,90.9,Tanker,TRANSIT_06
25/12/2024 00:55:00,200000006,59.938994,25.073906,Under way using engine,15.1,91.7,91.7,Tanker,TRANSIT_06
25/12/2024 00:55:30,200000006,59.938932,25.078056,Under way using engine,15.2,91.1,91.1,Tanker,TRANSIT_06
25/12/2024 00:56:00,200000006,59.93889,25.082254,Under way using engine,14.9,91.5,91.5,Tanker,TRANSIT_06
25/12/2024 00:56:30,200000006,59.938837,25.086364,Under way using engine,15.5,89.8,89.8,Tanker,TRANSIT_06
25/12/2024 00:57:00,200000006,59.938846,25.090644,Under way using engine,15.0,91.7,91.7,Tanker,TRANSIT_06
25/12/2024 00:57:30,200000006,59.938784,25.094764,Under way using engine,14.3,88.6,88.6,Tanker,TRANSIT_06
25/12/2024 00:58:00,200000006,59.938833,25.098714,Under way using engine,14.8,92.9,92.9,Tanker,TRANSIT_06
25/12/2024 00:58:30,200000006,59.93873,25.102784,Under way using engine,15.1,88.1,88.1,Tanker,TRANSIT_06
25/12/2024 00:59:00,200000006,59.938798,25.106938,Under way using engine,15.2,90.2,90.2,Tanker,TRANSIT_06
25/12/2024 00:59:30,200000006,59.938791,25.111137,Under way using engine,14.7,90.9,90.9,Tanker,TRANSIT_06
